AssetID	AssetType	Type	Id	Depth	Name	DependencyType
114	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	LandingPage	685	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-con-eu	NA
114	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	LandingPage	114	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	NA
114	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	LandingPage	115	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	NA
114	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	LandingPage	116	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-trends-construction	NA
114	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	LandingPage	117	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	NA
114	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	LandingPage	118	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	NA
114	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	LandingPage	119	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	NA
115	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	Email	417	minimal	EM_NL_PS_ES-Q320-PS6639-3_T1_Awareness_ES-WorkstationsEDM-5760-construction-eu	NA
115	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	LandingPage	685	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-con-eu	NA
115	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	LandingPage	114	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	NA
115	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	LandingPage	115	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	NA
115	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	LandingPage	116	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-trends-construction	NA
115	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	LandingPage	117	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	NA
115	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	LandingPage	118	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	NA
115	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	LandingPage	119	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	NA
117	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	Email	417	minimal	EM_NL_PS_ES-Q320-PS6639-3_T1_Awareness_ES-WorkstationsEDM-5760-construction-eu	NA
117	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	LandingPage	685	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-con-eu	NA
117	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	LandingPage	114	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	NA
117	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	LandingPage	115	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	NA
117	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	LandingPage	116	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-trends-construction	NA
117	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	LandingPage	117	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	NA
117	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	LandingPage	118	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	NA
117	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	LandingPage	119	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	NA
118	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	Email	417	minimal	EM_NL_PS_ES-Q320-PS6639-3_T1_Awareness_ES-WorkstationsEDM-5760-construction-eu	NA
118	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	LandingPage	356	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-construction-technology-3D	NA
118	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	LandingPage	685	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-con-eu	NA
118	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	LandingPage	114	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	NA
118	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	LandingPage	115	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	NA
118	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	LandingPage	116	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-trends-construction	NA
118	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	LandingPage	117	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	NA
118	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	LandingPage	118	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	NA
118	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	LandingPage	119	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	NA
119	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	LandingPage	685	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-con-eu	NA
119	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	LandingPage	114	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-home	NA
119	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	LandingPage	115	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-concrete	NA
119	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	LandingPage	116	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-trends-construction	NA
119	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	LandingPage	117	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z4	NA
119	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	LandingPage	118	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-zbook15	NA
119	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	LandingPage	119	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-eu-z-hp-reasons-construction	NA
120	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	LandingPage	684	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-con-itdm	NA
120	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	LandingPage	120	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	NA
120	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	LandingPage	121	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	NA
120	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	LandingPage	122	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	NA
120	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	LandingPage	123	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z4	NA
120	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	LandingPage	124	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	NA
120	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	LandingPage	125	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	NA
121	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	Email	419	minimal	EM_NL_PS_ES-Q320-PS6639-3_T1_Awareness_ES-WorkstationsEDM-5760-construction-itdm	NA
121	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	LandingPage	684	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-con-itdm	NA
121	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	LandingPage	120	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	NA
121	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	LandingPage	121	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	NA
121	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	LandingPage	122	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	NA
121	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	LandingPage	123	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z4	NA
121	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	LandingPage	124	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	NA
121	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	LandingPage	125	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	NA
122	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	LandingPage	684	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-con-itdm	NA
122	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	LandingPage	120	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	NA
122	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	LandingPage	121	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	NA
122	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	LandingPage	122	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	NA
122	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	LandingPage	123	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z4	NA
122	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	LandingPage	124	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	NA
122	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	LandingPage	125	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	NA
124	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	Email	419	minimal	EM_NL_PS_ES-Q320-PS6639-3_T1_Awareness_ES-WorkstationsEDM-5760-construction-itdm	NA
124	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	LandingPage	684	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-con-itdm	NA
124	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	LandingPage	120	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	NA
124	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	LandingPage	121	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	NA
124	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	LandingPage	122	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	NA
124	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	LandingPage	123	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z4	NA
124	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	LandingPage	124	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	NA
124	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	LandingPage	125	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	NA
125	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	LandingPage	684	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-con-itdm	NA
125	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	LandingPage	120	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-home	NA
125	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	LandingPage	121	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-concrete	NA
125	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	LandingPage	122	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-trends-constructions	NA
125	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	LandingPage	123	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z4	NA
125	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	LandingPage	124	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-zbook15	NA
125	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	LandingPage	125	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-con-itdm-z-hp-reasons-constructions	NA
127	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	Email	418	minimal	EM_NL_PS_ES-Q320-PS6639-3_T1_Awareness_ES-WorkstationsEDM-5760-engineering-eu	NA
127	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	LandingPage	686	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-eng-eu	NA
127	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	LandingPage	126	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-home	NA
127	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	LandingPage	127	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	NA
127	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	LandingPage	128	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	NA
127	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	LandingPage	129	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	NA
127	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	LandingPage	130	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	NA
127	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	LandingPage	131	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	NA
128	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	LandingPage	358	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-inginery-big-data	NA
128	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	LandingPage	686	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-eng-eu	NA
128	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	LandingPage	126	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-home	NA
128	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	LandingPage	127	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	NA
128	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	LandingPage	128	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	NA
128	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	LandingPage	129	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	NA
128	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	LandingPage	130	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	NA
128	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	LandingPage	131	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	NA
129	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	Email	418	minimal	EM_NL_PS_ES-Q320-PS6639-3_T1_Awareness_ES-WorkstationsEDM-5760-engineering-eu	NA
129	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	LandingPage	358	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-inginery-big-data	NA
129	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	LandingPage	686	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-eng-eu	NA
129	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	LandingPage	126	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-home	NA
129	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	LandingPage	127	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	NA
129	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	LandingPage	128	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	NA
129	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	LandingPage	129	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	NA
129	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	LandingPage	130	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	NA
129	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	LandingPage	131	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	NA
130	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	Email	418	minimal	EM_NL_PS_ES-Q320-PS6639-3_T1_Awareness_ES-WorkstationsEDM-5760-engineering-eu	NA
130	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	LandingPage	358	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-inginery-big-data	NA
130	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	LandingPage	686	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-eng-eu	NA
130	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	LandingPage	126	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-home	NA
130	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	LandingPage	127	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	NA
130	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	LandingPage	128	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	NA
130	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	LandingPage	129	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	NA
130	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	LandingPage	130	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	NA
130	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	LandingPage	131	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	NA
131	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	LandingPage	686	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-eng-eu	NA
131	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	LandingPage	126	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-home	NA
131	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	LandingPage	127	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-eu-sensors	NA
131	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	LandingPage	128	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-trends-engineering	NA
131	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	LandingPage	129	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z8	NA
131	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	LandingPage	130	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-zbook17	NA
131	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	LandingPage	131	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-z-hp-reasons-engineering	NA
132	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-home	LandingPage	687	minimal	LP_MKT_PS_PSES-Q320-PS6639-3_T1___Awareness_Product_zbook-studio-workstations-eng-itdm	NA
132	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-home	LandingPage	132	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-home	NA
132	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-home	LandingPage	133	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-sensors	NA
132	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-home	LandingPage	134	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-trends-engineering	NA
132	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-home	LandingPage	135	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-z8	NA
132	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-home	LandingPage	136	minimal	LP_REG_PS_ES-Q320-PS6639-3_T1___Awareness_Article_5755-eng-itdm-zbook17	NA
